#airframe_info, log_version="1.00", airframe_name="Piper PA-46-350P", unit_software_part_number="006-B2014-21", unit_software_version="3.01", system_software_part_number="006-B2014-21", system_id="71D005C2500CD", tail_number="N41518", mode=NORMAL, flightstream_header="71D005C2500CD_0515", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,    G,    G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F, deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,      ft, bool
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd
2020-10-28, 10:32:20,  +00:00, USR064,   51.2078843,   -0.6138927,  1905.4, 29.59,  1932.0,   6.5, 158.70, 136.44, -176.76,  -0.95,   1.58, -0.00, -0.00, 243.0, 248.0,  28.8,  28.7,  13.2,  13.2,  41.52,  41.66,    73.57,    73.20,    21.74,     4.98,  157.71,   81.48,  29.87, 2396.7,  306.10,  305.74,  310.00,  306.48,  316.43,  289.42,    0, 1500.73, 1452.59, 1503.19, 1495.05, 1445.43, 1385.79, 1516.44, 1607.76,   81.52,   90.72,  2083.2, 163, GPS1,  245.3, 110.90, 115.50, -0.056,       ,  29.33, 218.9,    7.4,  244.9,   -0.1,       ,      ,       ,   5.6,  -1.3, 133.9, 3DDiff, 1852,      ,      8,   9.5,     16,  2214.0, 0
2020-10-28, 10:32:21,  +00:00, USR064,   51.2076487,   -0.6148201,  1907.4, 29.59,  1933.6,   6.5, 157.56, 136.40,  -64.99,  -1.04,   4.32, 0.05, 0.05, 244.6, 248.2,  28.8,  28.7,  13.2,  13.2,  41.11,  42.40,    73.24,    73.79,    21.72,     5.00,  157.73,   81.80,  29.84, 2404.8,  306.17,  305.77,  310.07,  306.65,  316.48,  289.42,    0, 1501.17, 1453.19, 1503.73, 1495.42, 1445.00, 1386.71, 1516.79, 1608.26,   81.51,   90.69,  2084.8, 162, GPS1,  245.3, 110.90, 115.50, -0.058,       ,  26.80, 226.1,    7.4,  244.9,   -0.1,       ,      ,       ,   0.2,  -1.5,  86.6, 3DDiff, 1852,      ,      8,   9.5,     16,  2216.0, 0
2020-10-28, 10:32:22,  +00:00, USR064,   51.2074162,   -0.6157546,  1905.4, 29.59,  1934.1,   6.5, 159.45, 136.38,    6.76,  -0.89,   2.22, 0.00, 0.11, 244.8, 248.8,  28.8,  28.7,  13.1,  13.1,  41.41,  42.34,    73.48,    73.74,    21.81,     5.01,  157.73,   81.47,  29.87, 2406.8,  306.27,  305.80,  310.19,  306.75,  316.59,  289.42,   -1, 1500.07, 1452.66, 1503.59, 1495.32, 1445.42, 1386.89, 1516.57, 1608.29,   81.51,   90.67,  2085.3, 163, GPS1,  245.3, 110.90, 115.50, -0.060,       ,  28.95, 226.0,    7.4,  244.9,   -0.1,       ,      ,       ,  -2.9,  -1.1,  35.4, 3DDiff, 1852,      ,      8,   9.0,     16,  2214.0, 0
2020-10-28, 10:32:23,  +00:00, USR064,   51.2071950,   -0.6166918,  1906.4, 29.59,  1934.9,   6.5, 161.45, 136.36,   10.59,  -1.07,   0.28, -0.02, -0.00, 244.5, 249.1,  28.8,  28.7,  13.1,  13.1,  42.01,  42.25,    73.96,    73.67,    21.79,     5.01,  157.68,   81.45,  29.90, 2400.8,  306.35,  305.79,  310.27,  306.85,  316.66,  289.40,   -1, 1500.43, 1452.21, 1504.37, 1495.52, 1446.94, 1388.04, 1516.50, 1609.62,   81.49,   90.69,  2086.1, 166, GPS1,  245.3, 110.90, 115.50, -0.063,       ,  31.60, 223.9,    7.3,  244.8,   -0.1,       ,      ,       ,  -0.3,  -1.0,  51.2, 3DDiff, 1852,      ,      8,   9.5,     16,  2215.0, 0
2020-10-28, 10:32:24,  +00:00, USR064,   51.2069700,   -0.6176287,  1907.4, 29.59,  1936.1,   6.5, 160.67, 136.24,   20.24,  -0.79,   0.83, 0.02, -0.10, 244.4, 249.2,  28.7,  28.7,  13.1,  13.1,  41.49,  42.63,    73.55,    73.97,    21.82,     5.01,  157.76,   81.55,  29.89, 2404.3,  306.39,  305.68,  310.18,  306.76,  316.58,  289.35,   -1, 1500.31, 1452.69, 1505.25, 1495.35, 1448.75, 1388.85, 1516.88, 1610.23,   81.49,   90.75,  2087.3, 165, GPS1,  245.3, 110.90, 115.50, -0.066,       ,  31.17, 222.7,    7.3,  244.8,   -0.1,       ,      ,       ,   0.6,  -1.0,  74.8, 3DDiff, 1852,      ,      8,   9.5,     16,  2216.0, 0
2020-10-28, 10:32:25,  +00:00, USR064,   51.2067467,   -0.6185741,  1909.4, 29.59,  1937.3,   6.5, 160.05, 136.11,   35.31,  -0.84,   0.88, -0.00, -0.07, 244.3, 249.5,  28.7,  28.7,  13.2,  13.1,  41.68,  42.77,    73.70,    74.08,    21.83,     5.01,  157.72,   81.40,  29.87, 2401.4,  306.40,  305.60,  310.24,  306.77,  316.52,  289.33,   -2, 1501.22, 1453.07, 1505.90, 1495.12, 1449.61, 1388.76, 1517.21, 1610.94,   81.48,   90.78,  2088.5, 164, GPS1,  245.3, 110.90, 115.50, -0.068,       ,  31.04, 221.1,    7.2,  244.8,   -0.1,       ,      ,       ,   0.4,  -1.1,  63.0, 3DDiff, 1852,      ,      8,   9.5,     16,  2218.0, 0
2020-10-28, 10:32:26,  +00:00, USR064,   51.2065205,   -0.6195146,  1911.4, 29.59,  1938.3,   6.5, 159.56, 135.95,   53.54,  -0.90,   0.07, -0.02, -0.03, 244.8, 249.4,  28.8,  28.8,  13.2,  13.1,  41.76,  42.87,    73.76,    74.16,    21.89,     4.99,  157.59,   81.26,  29.86, 2402.8,  306.47,  305.60,  310.35,  306.98,  316.74,  289.34,   -2, 1500.26, 1452.58, 1505.24, 1494.99, 1448.75, 1388.24, 1517.20, 1610.50,   81.47,   90.79,  2089.5, 164, GPS1,  245.3, 110.90, 115.50, -0.071,       ,  30.12, 223.5,    7.2,  244.8,   -0.1,       ,      ,       ,  -0.6,  -1.2,  23.6, 3DDiff, 1852,      ,      8,   9.0,     16,  2220.0, 0
2020-10-28, 10:32:27,  +00:00, USR064,   51.2063024,   -0.6204371,  1911.4, 29.59,  1937.8,   6.5, 159.89, 135.86,   59.85,  -1.20,  -0.41, -0.01, -0.08, 244.9, 249.5,  28.8,  28.7,  13.1,  13.1,  41.96,  42.79,    73.92,    74.10,    21.81,     4.99,  157.57,   81.74,  29.86, 2397.0,  306.51,  305.55,  310.41,  307.08,  316.90,  289.34,   -2, 1500.55, 1452.49, 1505.03, 1494.73, 1449.41, 1388.56, 1517.15, 1611.19,   81.48,   90.77,  2089.0, 164, GPS1,  245.3, 110.90, 115.50, -0.074,       ,  30.59, 223.7,    7.2,  244.7,   -0.1,       ,      ,       ,   0.4,  -1.3, -39.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2220.0, 0
2020-10-28, 10:32:28,  +00:00, USR064,   51.2060850,   -0.6213726,  1910.4, 29.59,  1935.7,   6.5, 161.01, 135.80,   46.59,  -1.08,   0.88, -0.00, -0.04, 245.0, 249.5,  28.8,  28.7,  13.1,  13.1,  41.81,  42.93,    73.81,    74.21,    21.84,     5.03,  157.62,   81.86,  29.89, 2403.6,  306.49,  305.45,  310.41,  307.01,  316.95,  289.34,   -3, 1501.63, 1452.86, 1505.22, 1494.92, 1450.37, 1389.25, 1517.37, 1611.56,   81.49,   90.74,  2086.9, 165, GPS1,  245.3, 110.90, 115.50, -0.077,       ,  31.54, 225.2,    7.1,  244.7,   -0.1,       ,      ,       ,  -0.5,  -1.2, -126.0, 3DDiff, 1852,      ,      8,   9.5,     16,  2219.0, 0
2020-10-28, 10:32:29,  +00:00, USR064,   51.2058637,   -0.6223074,  1907.4, 29.59,  1933.1,   6.5, 160.84, 135.72,   10.09,  -0.75,  -0.90, 0.02, -0.02, 245.6, 249.5,  28.8,  28.7,  13.2,  13.1,  41.80,  43.01,    73.80,    74.27,    21.87,     5.01,  157.69,   81.70,  29.87, 2402.7,  306.49,  305.32,  310.41,  307.08,  317.16,  289.30,   -3, 1501.16, 1452.08, 1504.89, 1494.95, 1448.67, 1388.59, 1517.27, 1610.17,   81.50,   90.75,  2084.2, 165, GPS1,  245.3, 110.90, 115.50, -0.079,       ,  30.94, 227.9,    7.1,  244.7,   -0.1,       ,      ,       ,  -1.8,  -0.8, -173.2, 3DDiff, 1852,      ,      8,   9.5,     16,  2216.0, 0
2020-10-28, 10:32:30,  +00:00, USR064,   51.2056387,   -0.6232426,  1905.4, 29.59,  1928.7,   6.5, 160.29, 135.64,  -43.01,  -1.17,  -1.45, -0.03, 0.03, 245.5, 249.4,  28.8,  28.7,  13.2,  13.2,  42.18,  43.08,    74.11,    74.33,    21.82,     4.97,  157.74,   81.27,  29.90, 2400.6,  306.49,  305.25,  310.41,  307.07,  317.61,  289.29,   -3, 1500.25, 1451.83, 1504.95, 1495.02, 1448.11, 1388.11, 1517.19, 1610.12,   81.51,   90.75,  2079.9, 164, GPS1,  245.3, 110.90, 115.50, -0.082,       ,  30.46, 227.7,    7.0,  244.7,   -0.1,       ,      ,       ,  -1.6,  -1.1, -169.3, 3DDiff, 1852,      ,      8,   9.0,     16,  2214.0, 0
2020-10-28, 10:32:31,  +00:00, USR064,   51.2054174,   -0.6241759,  1903.4, 29.59,  1927.1,   6.5, 158.02, 135.64,  -83.13,  -0.98,  -1.64, 0.04, 0.26, 245.1, 249.3,  28.8,  28.7,  13.2,  13.1,  42.17,  43.20,    74.10,    74.42,    21.79,     4.96,  157.80,   81.71,  29.85, 2397.7,  306.49,  305.26,  310.53,  307.27,  318.12,  289.33,   -6, 1499.47, 1451.36, 1504.94, 1495.16, 1448.46, 1387.29, 1516.98, 1610.10,   81.50,   90.72,  2078.3, 162, GPS1,  245.3, 110.90, 115.50, -0.085,       ,  28.58, 224.4,    7.0,  244.6,   -0.1,       ,      ,       ,  -2.6,  -1.0, -98.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2212.0, 0
2020-10-28, 10:32:32,  +00:00, USR064,   51.2051962,   -0.6251115,  1903.4, 29.59,  1926.8,   6.5, 154.46, 135.86, -104.89,  -1.91,  -0.15, -0.02, -0.19, 243.9, 249.3,  28.8,  28.7,  13.1,  13.1,  42.39,  42.93,    74.27,    74.21,    21.72,     4.91,  157.82,   81.02,  29.81, 2399.1,  306.50,  305.21,  310.59,  307.29,  318.54,  289.33,   -6, 1500.28, 1451.67, 1505.12, 1495.22, 1449.54, 1386.94, 1516.91, 1610.96,   81.51,   90.64,  2078.1, 158, GPS1,  245.3, 110.90, 115.50, -0.087,       ,  26.51, 214.8,    7.0,  244.6,   -0.1,       ,      ,       ,   1.2,  -1.8,   3.9, 3DDiff, 1852,      ,      8,   9.5,     16,  2212.0, 0
2020-10-28, 10:32:33,  +00:00, USR064,   51.2049710,   -0.6260474,  1902.4, 29.59,  1925.6,   6.8, 156.69, 136.07,  -84.41,  -0.84,   3.49, 0.04, -0.01, 244.8, 249.2,  28.8,  28.7,  13.1,  13.1,  41.97,  43.07,    73.93,    74.32,    21.71,     4.95,  157.82,   81.25,  29.80, 2396.4,  306.50,  305.03,  310.50,  307.35,  318.75,  289.30,   -6, 1499.83, 1452.32, 1504.54, 1494.46, 1449.83, 1387.43, 1517.11, 1610.86,   81.49,   90.53,  2076.9, 161, GPS1,  245.3, 110.90, 115.50, -0.090,       ,  27.06, 222.3,    6.9,  244.6,   -0.1,       ,      ,       ,   2.3,  -1.0, -98.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2211.0, 0
2020-10-28, 10:32:34,  +00:00, USR064,   51.2047461,   -0.6269855,  1901.4, 29.59,  1923.9,   6.8, 157.18, 136.24,  -78.48,  -1.69,   1.34, -0.02, -0.03, 244.9, 249.6,  28.8,  28.7,  13.2,  13.2,  41.85,  42.88,    73.83,    74.17,    21.75,     4.99,  157.81,   81.52,  29.83, 2398.3,  306.54,  305.00,  310.54,  307.32,  318.95,  289.32,   -4, 1498.42, 1452.35, 1504.06, 1494.30, 1449.63, 1387.80, 1517.20, 1610.40,   81.48,   90.43,  2075.2, 161, GPS1,  245.3, 110.90, 115.50, -0.093,       ,  27.65, 221.4,    6.9,  244.5,   -0.1,       ,      ,       ,  -1.6,  -1.8, -102.4, 3DDiff, 1852,      ,      8,   9.0,     16,  2210.0, 0
2020-10-28, 10:32:35,  +00:00, USR064,   51.2045280,   -0.6279309,  1897.4, 29.59,  1921.8,   6.8, 155.72, 136.44,  -92.19,  -1.22,   1.59, -0.01, 0.08, 243.8, 250.0,  28.8,  28.7,  13.2,  13.1,  41.55,  42.99,    73.59,    74.25,    21.74,     4.94,  157.81,   81.44,  29.83, 2400.2,  306.59,  304.96,  310.64,  307.43,  319.20,  289.33,   -4, 1499.53, 1450.97, 1504.39, 1492.95, 1449.20, 1386.87, 1516.64, 1611.30,   81.46,   90.39,  2073.1, 160, GPS1,  245.3, 110.90, 115.50, -0.096,       ,  28.05, 212.5,    6.9,  244.5,   -0.1,       ,      ,       ,   0.3,  -1.2, -133.9, 3DDiff, 1852,      ,      8,   9.5,     16,  2206.0, 0
2020-10-28, 10:32:36,  +00:00, USR064,   51.2043105,   -0.6288747,  1898.4, 29.59,  1919.9,   6.8, 157.61, 136.65,  -98.97,  -1.43,   1.24, -0.08, 0.02, 244.9, 250.0,  28.8,  28.7,  13.1,  13.1,  41.51,  42.66,    73.56,    73.99,    21.77,     4.97,  157.93,   81.46,  29.85, 2404.9,  306.61,  304.95,  310.70,  307.49,  319.26,  289.36,   -4, 1500.39, 1452.09, 1503.78, 1493.80, 1448.36, 1388.18, 1516.72, 1610.81,   81.45,   90.39,  2071.2, 162, GPS1,  245.3, 110.90, 115.50, -0.099,       ,  28.30, 219.1,    6.8,  244.5,   -0.1,       ,      ,       ,   2.0,  -1.4, -122.0, 3DDiff, 1852,      ,      8,   9.5,     16,  2207.0, 0
2020-10-28, 10:32:37,  +00:00, USR064,   51.2040976,   -0.6298184,  1895.4, 29.59,  1918.2,   6.5, 158.09, 136.85, -103.03,  -1.01,   0.26, -0.06, 0.30, 245.5, 250.1,  28.7,  28.7,  13.0,  13.0,  41.53,  42.53,    73.58,    73.89,    21.78,     4.98,  158.02,   81.45,  29.85, 2404.2,  306.67,  304.86,  310.65,  307.50,  319.36,  289.36,   -2, 1500.64, 1452.74, 1504.12, 1493.72, 1448.56, 1388.40, 1516.96, 1610.70,   81.45,   90.41,  2069.5, 162, GPS1,  245.3, 110.90, 115.50, -0.102,       ,  27.88, 222.5,    6.8,  244.5,   -0.1,       ,      ,       ,  -0.2,  -1.0, -106.3, 3DDiff, 1852,      ,      8,   9.5,     16,  2204.0, 0
2020-10-28, 10:32:38,  +00:00, USR064,   51.2038802,   -0.6307670,  1891.4, 29.59,  1917.6,   6.5, 158.10, 136.98, -115.78,  -1.10,   1.06, 0.04, 0.20, 245.4, 250.4,  28.8,  28.7,  13.1,  13.1,  41.34,  42.83,    73.43,    74.13,    21.80,     4.99,  158.05,   81.09,  29.86, 2405.8,  306.85,  304.93,  310.81,  307.62,  319.48,  289.51,   -2, 1502.01, 1451.80, 1504.11, 1493.66, 1448.96, 1388.26, 1516.99, 1610.97,   81.59,   90.54,  2068.8, 162, GPS1,  245.3, 110.90, 115.50, -0.105,       ,  28.15, 220.8,    6.7,  244.4,   -0.2,       ,      ,       ,  -3.0,  -1.1, -23.6, 3DDiff, 1852,      ,      8,   9.0,     15,  2200.0, 0
2020-10-28, 10:32:39,  +00:00, USR064,   51.2036642,   -0.6317264,  1893.4, 29.59,  1919.3,   6.5, 158.87, 137.02, -123.98,  -0.15,  -3.42, -0.02, 0.15, 245.8, 250.4,  28.8,  28.7,  13.2,  13.2,  41.66,  42.36,    73.69,    73.76,    21.80,     4.99,  158.10,   81.27,  29.88, 2398.0,  306.78,  304.77,  310.73,  307.63,  319.33,  289.42,   -4, 1501.83, 1451.68, 1504.44, 1493.88, 1448.43, 1389.15, 1517.05, 1611.07,   81.49,   90.46,  2070.6, 163, GPS1,  245.3, 110.90, 115.50, -0.109,       ,  28.41, 223.4,    6.7,  244.4,   -0.2,       ,      ,       ,  -1.7,  -0.2,  90.6, 3DDiff, 1852,      ,      8,   9.5,     16,  2202.0, 0
2020-10-28, 10:32:40,  +00:00, USR064,   51.2034478,   -0.6326677,  1894.4, 29.59,  1922.3,   6.5, 158.31, 136.89,  -91.83,  -0.13,   0.47, 0.00, 0.03, 245.0, 250.1,  28.8,  28.7,  13.1,  13.1,  41.41,  42.64,    73.48,    73.98,    21.77,     5.03,  158.17,   81.42,  29.88, 2405.3,  306.94,  304.92,  310.94,  307.93,  319.50,  289.57,   -4, 1502.97, 1452.83, 1504.50, 1494.40, 1447.44, 1390.53, 1517.58, 1611.46,   81.59,   90.60,  2073.6, 162, GPS1,  245.3, 110.90, 115.50, -0.112,       ,  28.69, 219.7,    6.7,  244.4,   -0.2,       ,      ,       ,  -0.1,  -0.6, 177.2, 3DDiff, 1852,      ,      8,   9.5,     16,  2203.0, 0
2020-10-28, 10:32:41,  +00:00, USR064,   51.2032316,   -0.6336047,  1898.4, 29.59,  1925.9,   6.5, 159.31, 136.56,  -19.67,  -0.30,  -1.02, 0.01, 0.02, 246.7, 250.0,  28.8,  28.8,  13.1,  13.1,  41.46,  42.59,    73.52,    73.94,    21.79,     4.99,  158.18,   81.69,  29.88, 2402.0,  307.05,  304.94,  310.99,  308.01,  319.55,  289.64,   -4, 1503.72, 1452.55, 1504.02, 1494.65, 1446.23, 1390.65, 1517.76, 1611.29,   81.62,   90.65,  2077.2, 163, GPS1,  245.3, 110.90, 115.50, -0.115,       ,  28.10, 230.5,    6.6,  244.3,   -0.2,       ,      ,       ,  -2.9,  -0.7, 204.7, 3DDiff, 1852,      ,      8,   9.5,     16,  2207.0, 0
2020-10-28, 10:32:42,  +00:00, USR064,   51.2030181,   -0.6345470,  1898.4, 29.59,  1928.6,   6.5, 160.40, 136.30,   39.57,  -0.30,  -3.21, -0.03, 0.04, 245.2, 250.1,  28.8,  28.7,  13.1,  13.1,  41.47,  42.46,    73.53,    73.83,    21.80,     5.05,  158.13,   81.69,  29.92, 2403.5,  307.06,  304.94,  310.95,  307.94,  319.34,  289.66,   -4, 1504.19, 1452.49, 1505.28, 1494.92, 1447.35, 1391.40, 1518.10, 1611.87,   81.63,   90.70,  2079.9, 164, GPS1,  245.3, 110.90, 115.50, -0.118,       ,  30.80, 223.4,    6.6,  244.3,   -0.2,       ,      ,       ,  -4.6,  -0.7, 157.5, 3DDiff, 1852,      ,      8,   9.0,     15,  2207.0, 0
2020-10-28, 10:32:43,  +00:00, USR064,   51.2027968,   -0.6354855,  1904.4, 29.59,  1930.2,   6.5, 159.65, 136.01,   87.26,  -1.05,  -2.34, -0.00, -0.10, 244.1, 249.9,  28.8,  28.7,  13.2,  13.1,  41.89,  42.49,    73.87,    73.86,    21.82,     5.01,  158.12,   81.21,  29.87, 2405.7,  307.12,  304.93,  310.98,  307.99,  319.32,  289.68,    0, 1502.91, 1452.77, 1505.33, 1495.51, 1448.18, 1390.80, 1518.11, 1611.76,   81.62,   90.74,  2081.4, 164, GPS1,  245.3, 110.90, 115.50, -0.121,       ,  31.42, 218.5,    6.6,  244.3,   -0.2,       ,      ,       ,   1.3,  -1.2,  98.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2213.0, 0
2020-10-28, 10:32:44,  +00:00, USR064,   51.2025787,   -0.6364241,  1904.4, 29.59,  1929.9,   6.5, 163.88, 135.74,  130.56,  -0.36,   1.09, 0.03, 0.01, 244.2, 249.6,  28.8,  28.7,  13.2,  13.2,  41.32,  42.98,    73.41,    74.25,    21.84,     5.03,  158.16,   81.35,  29.94, 2405.6,  307.21,  304.97,  311.01,  308.10,  319.32,  289.69,    0, 1502.90, 1452.87, 1506.16, 1496.06, 1449.17, 1390.19, 1518.17, 1612.38,   81.62,   90.80,  2081.2, 168, GPS1,  245.3, 110.90, 115.50, -0.124,       ,  35.18, 223.1,    6.5,  244.2,   -0.2,       ,      ,       ,   0.7,  -0.6,   3.9, 3DDiff, 1852,      ,      8,   9.5,     16,  2213.0, 0
2020-10-28, 10:32:45,  +00:00, USR064,   51.2023531,   -0.6373581,  1904.4, 29.59,  1929.3,   6.5, 164.55, 135.35,  120.88,  -0.34,  -0.31, -0.06, 0.11, 245.6, 249.5,  28.8,  28.7,  13.1,  13.1,  41.56,  42.63,    73.61,    73.97,    21.88,     5.05,  158.11,   81.09,  29.97, 2395.6,  307.28,  305.01,  311.06,  308.18,  319.31,  289.73,    0, 1503.55, 1452.68, 1506.59, 1496.31, 1448.52, 1389.57, 1518.53, 1613.10,   81.62,   90.89,  2080.6, 169, GPS1,  245.3, 110.90, 115.50, -0.127,       ,  34.80, 230.5,    6.5,  244.2,   -0.2,       ,      ,       ,  -0.2,  -0.5, -31.5, 3DDiff, 1852,      ,      8,   9.5,     16,  2213.0, 0
2020-10-28, 10:32:46,  +00:00, USR064,   51.2021369,   -0.6382842,  1902.4, 29.59,  1928.6,   6.5, 162.61, 134.98,   71.92,  -0.59,  -0.28, 0.01, -0.10, 245.3, 249.7,  28.8,  28.7,  13.1,  13.1,  41.51,  42.57,    73.56,    73.93,    21.88,     5.04,  158.06,   81.60,  29.93, 2404.6,  307.29,  304.98,  311.07,  308.23,  319.19,  289.71,   -1, 1503.36, 1452.78, 1506.32, 1495.89, 1448.18, 1389.96, 1518.75, 1612.75,   81.63,   90.97,  2079.9, 167, GPS1,  245.3, 110.90, 115.50, -0.129,       ,  33.63, 227.8,    6.4,  244.2,   -0.2,       ,      ,       ,  -3.4,  -0.6, -35.4, 3DDiff, 1852,      ,      8,   9.0,     15,  2211.0, 0
2020-10-28, 10:32:47,  +00:00, USR064,   51.2019194,   -0.6392134,  1902.4, 29.59,  1927.9,   6.5, 161.62, 134.65,   18.30,  -0.70,  -0.94, 0.03, 0.16, 245.0, 249.8,  28.8,  28.7,  13.1,  13.1,  41.48,  42.64,    73.53,    73.98,    21.83,     5.05,  158.12,   81.22,  29.94, 2403.3,  307.29,  305.01,  311.03,  308.13,  319.01,  289.74,   -1, 1503.61, 1453.12, 1505.77, 1495.84, 1447.15, 1390.66, 1518.94, 1611.28,   81.62,   91.01,  2079.2, 166, GPS1,  245.3, 110.90, 115.50, -0.132,       ,  33.38, 225.5,    6.4,  244.1,   -0.2,       ,      ,       ,  -2.8,  -0.8, -47.2, 3DDiff, 1852,      ,      8,   9.5,     16,  2211.0, 0
2020-10-28, 10:32:48,  +00:00, USR064,   51.2017018,   -0.6401398,  1901.4, 29.59,  1927.1,   6.5, 164.05, 134.30,  -23.29,  -0.82,  -1.66, -0.08, -0.08, 244.0, 249.8,  28.8,  28.7,  13.2,  13.2,  41.76,  42.39,    73.76,    73.78,    21.82,     5.00,  158.16,   81.32,  29.96, 2401.8,  307.30,  305.09,  311.05,  308.13,  318.90,  289.80,   -1, 1501.85, 1452.15, 1506.94, 1495.46, 1447.14, 1390.02, 1518.60, 1610.83,   81.64,   91.07,  2078.4, 168, GPS1,  245.3, 110.90, 115.50, -0.135,       ,  37.01, 222.8,    6.4,  244.1,   -0.2,       ,      ,       ,   1.8,  -0.9, -31.5, 3DDiff, 1852,      ,      8,   9.5,     16,  2210.0, 0
2020-10-28, 10:32:49,  +00:00, USR064,   51.2014845,   -0.6410607,  1902.4, 29.59,  1927.6,   6.5, 162.65, 133.91,  -30.86,  -0.61,   1.34, 0.06, 0.13, 245.0, 249.4,  28.8,  28.7,  13.2,  13.2,  41.37,  42.77,    73.45,    74.08,    21.83,     5.05,  158.16,   81.55,  29.95, 2401.7,  307.34,  305.18,  311.13,  308.28,  318.94,  289.91,   -8, 1501.13, 1452.85, 1507.87, 1495.77, 1448.10, 1389.36, 1518.44, 1610.65,   81.68,   91.11,  2078.9, 167, GPS1,  245.3, 110.90, 115.50, -0.138,       ,  34.75, 227.8,    6.3,  244.1,   -0.2,       ,      ,       ,  -0.7,  -0.6,  19.7, 3DDiff, 1852,      ,      8,   9.5,     16,  2211.0, 0
2020-10-28, 10:32:50,  +00:00, USR064,   51.2012661,   -0.6419870,  1901.4, 29.59,  1929.4,   6.5, 161.74, 133.68,  -21.59,  -1.05,   1.48, 0.09, -0.10, 245.7, 249.7,  28.8,  28.7,  13.2,  13.2,  41.42,  42.56,    73.49,    73.91,    21.87,     5.02,  158.12,   81.46,  29.96, 2395.1,  307.33,  305.23,  311.13,  308.35,  318.94,  290.04,   -8, 1501.14, 1452.44, 1507.92, 1495.29, 1448.86, 1389.03, 1518.39, 1610.72,   81.70,   91.10,  2080.7, 166, GPS1,  245.3, 110.90, 115.50, -0.141,       ,  33.69, 230.1,    6.3,  244.0,   -0.2,       ,      ,       ,  -3.3,  -1.0, 122.0, 3DDiff, 1852,      ,      8,   9.0,     15,  2210.0, 0
2020-10-28, 10:32:51,  +00:00, USR064,   51.2010535,   -0.6429040,  1903.4, 29.59,  1932.2,   6.5, 158.41, 133.48,  -10.60,  -0.21,  -0.57, 0.03, 0.00, 245.4, 249.9,  28.8,  28.7,  13.1,  13.1,  41.74,  42.30,    73.75,    73.71,    21.82,     5.01,  158.10,   81.20,  29.92, 2404.7,  307.29,  305.23,  311.03,  308.34,  318.78,  290.18,   -8, 1501.45, 1451.66, 1507.60, 1494.70, 1449.13, 1388.69, 1517.92, 1610.59,   81.71,   91.04,  2083.4, 162, GPS1,  245.3, 110.90, 115.50, -0.144,       ,  31.12, 226.0,    6.3,  244.0,   -0.2,       ,      ,       ,  -2.9,  -0.3, 161.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2212.0, 0
2020-10-28, 10:32:52,  +00:00, USR064,   51.2008376,   -0.6438338,  1908.4, 29.59,  1935.1,   6.5, 157.55, 133.25,   33.74,  -0.97,  -1.31, 0.01, -0.16, 244.9, 249.9,  28.8,  28.7,  13.2,  13.2,  41.54,  42.45,    73.58,    73.83,    21.77,     4.97,  158.18,   81.24,  29.88, 2387.0,  307.26,  305.25,  311.02,  308.30,  318.60,  290.30,   -2, 1502.63, 1451.39, 1507.18, 1494.89, 1448.85, 1388.43, 1517.92, 1610.72,   81.71,   90.96,  2086.4, 162, GPS1,  245.3, 110.90, 115.50, -0.147,       ,  31.03, 223.1,    6.2,  244.0,   -0.2,       ,      ,       ,  -2.4,  -1.4, 161.4, 3DDiff, 1852,      ,      8,   9.5,     16,  2217.0, 0
